Category,Sound,URL
tools,shovels digging in distance,https://actions.google.com/sounds/v1/tools/shovels_digging_in_distance.ogg
tools,skil saw motor run,https://actions.google.com/sounds/v1/tools/skil_saw_motor_run.ogg
tools,sledgehammer handle cement,https://actions.google.com/sounds/v1/tools/sledgehammer_handle_cement.ogg
tools,small drill,https://actions.google.com/sounds/v1/tools/small_drill.ogg
tools,small drill motor on metal plate,https://actions.google.com/sounds/v1/tools/small_drill_motor_on_metal_plate.ogg
tools,small drill on plate,https://actions.google.com/sounds/v1/tools/small_drill_on_plate.ogg
tools,small reciprocating saw burst,https://actions.google.com/sounds/v1/tools/small_reciprocating_saw_burst.ogg
tools,small reciprocating saw weak,https://actions.google.com/sounds/v1/tools/small_reciprocating_saw_weak.ogg
tools,splitting fire wood,https://actions.google.com/sounds/v1/tools/splitting_fire_wood.ogg
tools,transporting a camera,https://actions.google.com/sounds/v1/tools/transporting_a_camera.ogg
tools,wood chipper,https://actions.google.com/sounds/v1/tools/wood_chipper.ogg
tools,metal construction background,https://actions.google.com/sounds/v1/tools/metal_construction_background.ogg
transportation,aggressive motorcycle,https://actions.google.com/sounds/v1/transportation/aggressive_motorcycle.ogg
transportation,air horn in close hall series,https://actions.google.com/sounds/v1/transportation/air_horn_in_close_hall_series.ogg
transportation,airplane in flight,https://actions.google.com/sounds/v1/transportation/airplane_in_flight.ogg
transportation,airplane taxi long,https://actions.google.com/sounds/v1/transportation/airplane_taxi_long.ogg
transportation,bicycle pedal grind,https://actions.google.com/sounds/v1/transportation/bicycle_pedal_grind.ogg
transportation,bicycle pedaling,https://actions.google.com/sounds/v1/transportation/bicycle_pedaling.ogg
transportation,bicycle riding on gravel,https://actions.google.com/sounds/v1/transportation/bicycle_riding_on_gravel.ogg
transportation,car brake pedal,https://actions.google.com/sounds/v1/transportation/car_brake_pedal.ogg
transportation,car cruise hand out window,https://actions.google.com/sounds/v1/transportation/car_cruise_hand_out_window.ogg
transportation,car door,https://actions.google.com/sounds/v1/transportation/car_door.ogg
transportation,car door open shut,https://actions.google.com/sounds/v1/transportation/car_door_open_shut.ogg
transportation,car door closing,https://actions.google.com/sounds/v1/transportation/car_door_closing.ogg
transportation,car door lock,https://actions.google.com/sounds/v1/transportation/car_door_lock.ogg
transportation,car drive by,https://actions.google.com/sounds/v1/transportation/car_drive_by.ogg
transportation,car drive off,https://actions.google.com/sounds/v1/transportation/car_drive_off.ogg
transportation,car engine idling accelerating,https://actions.google.com/sounds/v1/transportation/car_engine_idling_accelerating.ogg
transportation,car gear shift,https://actions.google.com/sounds/v1/transportation/car_gear_shift.ogg
transportation,car gear shifting,https://actions.google.com/sounds/v1/transportation/car_gear_shifting.ogg
transportation,car gears changing,https://actions.google.com/sounds/v1/transportation/car_gears_changing.ogg
transportation,car horn,https://actions.google.com/sounds/v1/transportation/car_horn.ogg
transportation,car horn distant with bird chirp,https://actions.google.com/sounds/v1/transportation/car_horn_distant_with_bird_chirp.ogg
transportation,car pull in,https://actions.google.com/sounds/v1/transportation/car_pull_in.ogg
transportation,car start garage opening,https://actions.google.com/sounds/v1/transportation/car_start_garage_opening.ogg
transportation,car stop and go,https://actions.google.com/sounds/v1/transportation/car_stop_and_go.ogg
transportation,car through icy puddle,https://actions.google.com/sounds/v1/transportation/car_through_icy_puddle.ogg
transportation,car trunk,https://actions.google.com/sounds/v1/transportation/car_trunk.ogg
transportation,car vent slider,https://actions.google.com/sounds/v1/transportation/car_vent_slider.ogg
transportation,car on gravel,https://actions.google.com/sounds/v1/transportation/car_on_gravel.ogg
transportation,city traffic,https://actions.google.com/sounds/v1/transportation/city_traffic.ogg
transportation,credit card swipe,https://actions.google.com/sounds/v1/transportation/credit_card_swipe.ogg
transportation,dock movement,https://actions.google.com/sounds/v1/transportation/dock_movement.ogg
transportation,doppler passing by stationary,https://actions.google.com/sounds/v1/transportation/doppler_passing_by_stationary.ogg
transportation,drive in reverse beep alert,https://actions.google.com/sounds/v1/transportation/drive_in_reverse_beep_alert.ogg
transportation,driving in car interior,https://actions.google.com/sounds/v1/transportation/driving_in_car_interior.ogg
transportation,driving on gravel,https://actions.google.com/sounds/v1/transportation/driving_on_gravel.ogg
transportation,dumpster door slam,https://actions.google.com/sounds/v1/transportation/dumpster_door_slam.ogg
transportation,engine and power windows,https://actions.google.com/sounds/v1/transportation/engine_and_power_windows.ogg
transportation,engine bus,https://actions.google.com/sounds/v1/transportation/engine_bus.ogg
transportation,engine rev continuous,https://actions.google.com/sounds/v1/transportation/engine_rev_continuous.ogg
transportation,engine revving in parking garage,https://actions.google.com/sounds/v1/transportation/engine_revving_in_parking_garage.ogg
transportation,engine start up,https://actions.google.com/sounds/v1/transportation/engine_start_up.ogg
transportation,falling off bike on gravel,https://actions.google.com/sounds/v1/transportation/falling_off_bike_on_gravel.ogg
transportation,fast windshield wipers,https://actions.google.com/sounds/v1/transportation/fast_windshield_wipers.ogg
transportation,fast wipers in rain,https://actions.google.com/sounds/v1/transportation/fast_wipers_in_rain.ogg
transportation,fuel rod handle,https://actions.google.com/sounds/v1/transportation/fuel_rod_handle.ogg
transportation,fuel rod insert,https://actions.google.com/sounds/v1/transportation/fuel_rod_insert.ogg
transportation,gas pedal,https://actions.google.com/sounds/v1/transportation/gas_pedal.ogg
transportation,gas pump fill up,https://actions.google.com/sounds/v1/transportation/gas_pump_fill_up.ogg
transportation,gear shift and motor start,https://actions.google.com/sounds/v1/transportation/gear_shift_and_motor_start.ogg
transportation,gear shifter,https://actions.google.com/sounds/v1/transportation/gear_shifter.ogg
transportation,getting into car with radio,https://actions.google.com/sounds/v1/transportation/getting_into_car_with_radio.ogg
transportation,helicopter background noise,https://actions.google.com/sounds/v1/transportation/helicopter_background_noise.ogg
transportation,helicopter by,https://actions.google.com/sounds/v1/transportation/helicopter_by.ogg
transportation,helicopter landing,https://actions.google.com/sounds/v1/transportation/helicopter_landing.ogg
transportation,helicopter start and take off,https://actions.google.com/sounds/v1/transportation/helicopter_start_and_take_off.ogg
transportation,helicopter take off,https://actions.google.com/sounds/v1/transportation/helicopter_take_off.ogg
transportation,hit and miss engine,https://actions.google.com/sounds/v1/transportation/hit_and_miss_engine.ogg
transportation,horse farm actions,https://actions.google.com/sounds/v1/transportation/horse_farm_actions.ogg
transportation,horse team,https://actions.google.com/sounds/v1/transportation/horse_team.ogg
transportation,horse and carriage,https://actions.google.com/sounds/v1/transportation/horse_and_carriage.ogg
transportation,hot rod twin engine,https://actions.google.com/sounds/v1/transportation/hot_rod_twin_engine.ogg
transportation,interior driving sounds,https://actions.google.com/sounds/v1/transportation/interior_driving_sounds.ogg
transportation,large truck driving,https://actions.google.com/sounds/v1/transportation/large_truck_driving.ogg
transportation,large truck driving with straps,https://actions.google.com/sounds/v1/transportation/large_truck_driving_with_straps.ogg
transportation,large truck passing on highway,https://actions.google.com/sounds/v1/transportation/large_truck_passing_on_highway.ogg
transportation,long buzz,https://actions.google.com/sounds/v1/transportation/long_buzz.ogg
transportation,low motorcycle,https://actions.google.com/sounds/v1/transportation/low_motorcycle.ogg
transportation,low motorcyle drive,https://actions.google.com/sounds/v1/transportation/low_motorcyle_drive.ogg
transportation,machine sewing,https://actions.google.com/sounds/v1/transportation/machine_sewing.ogg
transportation,metal gear,https://actions.google.com/sounds/v1/transportation/metal_gear.ogg
transportation,metal gear shifting,https://actions.google.com/sounds/v1/transportation/metal_gear_shifting.ogg
transportation,metal shuffling,https://actions.google.com/sounds/v1/transportation/metal_shuffling.ogg
transportation,motor approaching,https://actions.google.com/sounds/v1/transportation/motor_approaching.ogg
transportation,motor false start,https://actions.google.com/sounds/v1/transportation/motor_false_start.ogg
transportation,motor running,https://actions.google.com/sounds/v1/transportation/motor_running.ogg
transportation,motor running aircraft,https://actions.google.com/sounds/v1/transportation/motor_running_aircraft.ogg
transportation,motor running loudly,https://actions.google.com/sounds/v1/transportation/motor_running_loudly.ogg
transportation,motorcycle drive by,https://actions.google.com/sounds/v1/transportation/motorcycle_drive_by.ogg
transportation,motorcycle engine start idle kill,https://actions.google.com/sounds/v1/transportation/motorcycle_engine_start_idle_kill.ogg
transportation,motorcycle horn,https://actions.google.com/sounds/v1/transportation/motorcycle_horn.ogg
transportation,muscle car big room,https://actions.google.com/sounds/v1/transportation/muscle_car_big_room.ogg
transportation,muscle car distant rev short,https://actions.google.com/sounds/v1/transportation/muscle_car_distant_rev_short.ogg
transportation,muscle car driving skid out,https://actions.google.com/sounds/v1/transportation/muscle_car_driving_skid_out.ogg
transportation,muscle car highway skid,https://actions.google.com/sounds/v1/transportation/muscle_car_highway_skid.ogg
transportation,muscle car rev,https://actions.google.com/sounds/v1/transportation/muscle_car_rev.ogg
transportation,muscle car speeding highway,https://actions.google.com/sounds/v1/transportation/muscle_car_speeding_highway.ogg
transportation,muscle car start idle and drive away,https://actions.google.com/sounds/v1/transportation/muscle_car_start_idle_and_drive_away.ogg
transportation,muscle car start idle and stall,https://actions.google.com/sounds/v1/transportation/muscle_car_start_idle_and_stall.ogg
transportation,muscle car start rev and idle,https://actions.google.com/sounds/v1/transportation/muscle_car_start_rev_and_idle.ogg
transportation,muscle car start up alleyway,https://actions.google.com/sounds/v1/transportation/muscle_car_start_up_alleyway.ogg
transportation,muscle car start and drive away,https://actions.google.com/sounds/v1/transportation/muscle_car_start_and_drive_away.ogg
transportation,old engine sputter,https://actions.google.com/sounds/v1/transportation/old_engine_sputter.ogg
transportation,open car beeps,https://actions.google.com/sounds/v1/transportation/open_car_beeps.ogg
transportation,opening closing car door,https://actions.google.com/sounds/v1/transportation/opening_closing_car_door.ogg
transportation,opening closing car door far,https://actions.google.com/sounds/v1/transportation/opening_closing_car_door_far.ogg
transportation,panhead motorcycle,https://actions.google.com/sounds/v1/transportation/panhead_motorcycle.ogg
transportation,panhead motorcycle drive,https://actions.google.com/sounds/v1/transportation/panhead_motorcycle_drive.ogg
transportation,pedal braking,https://actions.google.com/sounds/v1/transportation/pedal_braking.ogg
transportation,plastic cap,https://actions.google.com/sounds/v1/transportation/plastic_cap.ogg
transportation,prop plane start,https://actions.google.com/sounds/v1/transportation/prop_plane_start.ogg
transportation,prop plane take off,https://actions.google.com/sounds/v1/transportation/prop_plane_take_off.ogg
transportation,quiet whirring,https://actions.google.com/sounds/v1/transportation/quiet_whirring.ogg
transportation,road rural,https://actions.google.com/sounds/v1/transportation/road_rural.ogg
transportation,suv back out and return,https://actions.google.com/sounds/v1/transportation/suv_back_out_and_return.ogg
transportation,suv door open and close,https://actions.google.com/sounds/v1/transportation/suv_door_open_and_close.ogg
transportation,suv drive by,https://actions.google.com/sounds/v1/transportation/suv_drive_by.ogg
transportation,suv windshield wiper,https://actions.google.com/sounds/v1/transportation/suv_windshield_wiper.ogg
transportation,suv clutch,https://actions.google.com/sounds/v1/transportation/suv_clutch.ogg
transportation,sail flapping series,https://actions.google.com/sounds/v1/transportation/sail_flapping_series.ogg
transportation,ship bell,https://actions.google.com/sounds/v1/transportation/ship_bell.ogg
transportation,slow windshield wipers,https://actions.google.com/sounds/v1/transportation/slow_windshield_wipers.ogg
transportation,slow wipers in rain,https://actions.google.com/sounds/v1/transportation/slow_wipers_in_rain.ogg
transportation,space craft passing pulse stutter,https://actions.google.com/sounds/v1/transportation/space_craft_passing_pulse_stutter.ogg
transportation,sports car driving,https://actions.google.com/sounds/v1/transportation/sports_car_driving.ogg
transportation,sports car driving low rumble,https://actions.google.com/sounds/v1/transportation/sports_car_driving_low_rumble.ogg
transportation,sports car speeding,https://actions.google.com/sounds/v1/transportation/sports_car_speeding.ogg
transportation,sports car tunnel passing,https://actions.google.com/sounds/v1/transportation/sports_car_tunnel_passing.ogg
transportation,sportscar driving nearby,https://actions.google.com/sounds/v1/transportation/sportscar_driving_nearby.ogg
transportation,start motor drive away,https://actions.google.com/sounds/v1/transportation/start_motor_drive_away.ogg
transportation,suburban streets summer,https://actions.google.com/sounds/v1/transportation/suburban_streets_summer.ogg
transportation,subway nyc announcement,https://actions.google.com/sounds/v1/transportation/subway_nyc_announcement.ogg
transportation,subway nyc in motion,https://actions.google.com/sounds/v1/transportation/subway_nyc_in_motion.ogg
transportation,supercar engine revving,https://actions.google.com/sounds/v1/transportation/supercar_engine_revving.ogg
transportation,tires rolling on gravel no engine,https://actions.google.com/sounds/v1/transportation/tires_rolling_on_gravel_no_engine.ogg
transportation,tires squeal continuous,https://actions.google.com/sounds/v1/transportation/tires_squeal_continuous.ogg
transportation,tow truck engine pulling car,https://actions.google.com/sounds/v1/transportation/tow_truck_engine_pulling_car.ogg
transportation,tractor background noise,https://actions.google.com/sounds/v1/transportation/tractor_background_noise.ogg
transportation,truck drive,https://actions.google.com/sounds/v1/transportation/truck_drive.ogg
transportation,truck driving indoors,https://actions.google.com/sounds/v1/transportation/truck_driving_indoors.ogg
transportation,truck driving in parking structure,https://actions.google.com/sounds/v1/transportation/truck_driving_in_parking_structure.ogg
transportation,truck idle drive slow interior,https://actions.google.com/sounds/v1/transportation/truck_idle_drive_slow_interior.ogg
transportation,truck bumps,https://actions.google.com/sounds/v1/transportation/truck_bumps.ogg
transportation,trunk open,https://actions.google.com/sounds/v1/transportation/trunk_open.ogg
transportation,trunk window open hydraulic hiss,https://actions.google.com/sounds/v1/transportation/trunk_window_open_hydraulic_hiss.ogg
transportation,twisting dial clicks,https://actions.google.com/sounds/v1/transportation/twisting_dial_clicks.ogg
transportation,two stroke revving,https://actions.google.com/sounds/v1/transportation/two_stroke_revving.ogg
transportation,voice on radio accent,https://actions.google.com/sounds/v1/transportation/voice_on_radio_accent.ogg
transportation,wet tire drive by,https://actions.google.com/sounds/v1/transportation/wet_tire_drive_by.ogg
transportation,windshield wipers no water,https://actions.google.com/sounds/v1/transportation/windshield_wipers_no_water.ogg
transportation,wood creak on old ship series,https://actions.google.com/sounds/v1/transportation/wood_creak_on_old_ship_series.ogg
transportation,off roading interior,https://actions.google.com/sounds/v1/transportation/off_roading_interior.ogg
water,air woosh underwater,https://actions.google.com/sounds/v1/water/air_woosh_underwater.ogg
water,cooking pot filling in sink slowly,https://actions.google.com/sounds/v1/water/cooking_pot_filling_in_sink_slowly.ogg
water,fountain water bubbling,https://actions.google.com/sounds/v1/water/fountain_water_bubbling.ogg
water,glass of ice pour into sink,https://actions.google.com/sounds/v1/water/glass_of_ice_pour_into_sink.ogg
water,humidifier bubble,https://actions.google.com/sounds/v1/water/humidifier_bubble.ogg
water,kitchen sink drain close,https://actions.google.com/sounds/v1/water/kitchen_sink_drain_close.ogg
water,large bubbles surfacing,https://actions.google.com/sounds/v1/water/large_bubbles_surfacing.ogg
water,pour into metal bucket,https://actions.google.com/sounds/v1/water/pour_into_metal_bucket.ogg
water,rocks into water,https://actions.google.com/sounds/v1/water/rocks_into_water.ogg
water,sink drain far,https://actions.google.com/sounds/v1/water/sink_drain_far.ogg
water,sink leaking,https://actions.google.com/sounds/v1/water/sink_leaking.ogg
water,sink use handwash,https://actions.google.com/sounds/v1/water/sink_use_handwash.ogg
water,small stream flowing,https://actions.google.com/sounds/v1/water/small_stream_flowing.ogg
water,soaking in water series,https://actions.google.com/sounds/v1/water/soaking_in_water_series.ogg
water,spray dishes,https://actions.google.com/sounds/v1/water/spray_dishes.ogg
water,storm drain,https://actions.google.com/sounds/v1/water/storm_drain.ogg
water,washing hands in bathroom,https://actions.google.com/sounds/v1/water/washing_hands_in_bathroom.ogg
water,water drains in pipe,https://actions.google.com/sounds/v1/water/water_drains_in_pipe.ogg
water,water drains in pipe with pump,https://actions.google.com/sounds/v1/water/water_drains_in_pipe_with_pump.ogg
water,water filling glass from faucet,https://actions.google.com/sounds/v1/water/water_filling_glass_from_faucet.ogg
water,water hose on concrete,https://actions.google.com/sounds/v1/water/water_hose_on_concrete.ogg
water,water into surgical tray,https://actions.google.com/sounds/v1/water/water_into_surgical_tray.ogg
water,water lapping wind,https://actions.google.com/sounds/v1/water/water_lapping_wind.ogg
water,water leak,https://actions.google.com/sounds/v1/water/water_leak.ogg
water,water pour into half full sink,https://actions.google.com/sounds/v1/water/water_pour_into_half_full_sink.ogg
water,water pour into surgical tray,https://actions.google.com/sounds/v1/water/water_pour_into_surgical_tray.ogg
water,water pouring from jug,https://actions.google.com/sounds/v1/water/water_pouring_from_jug.ogg
water,water running by,https://actions.google.com/sounds/v1/water/water_running_by.ogg
water,water rushing stereo series,https://actions.google.com/sounds/v1/water/water_rushing_stereo_series.ogg
water,water splash on cement series,https://actions.google.com/sounds/v1/water/water_splash_on_cement_series.ogg
water,water spray into bucket,https://actions.google.com/sounds/v1/water/water_spray_into_bucket.ogg
water,water sprayer,https://actions.google.com/sounds/v1/water/water_sprayer.ogg
water,water on metal surface,https://actions.google.com/sounds/v1/water/water_on_metal_surface.ogg
water,waves crashing on rock beach,https://actions.google.com/sounds/v1/water/waves_crashing_on_rock_beach.ogg
weapons,50 cal shells drop,https://actions.google.com/sounds/v1/weapons/50_cal_shells_drop.ogg
weapons,50cal gun cock and dry fire,https://actions.google.com/sounds/v1/weapons/50cal_gun_cock_and_dry_fire.ogg
weapons,a10 jet flyby fire,https://actions.google.com/sounds/v1/weapons/a10_jet_flyby_fire.ogg
weapons,airplane rocket fire close,https://actions.google.com/sounds/v1/weapons/airplane_rocket_fire_close.ogg
weapons,auto bullets flyby short,https://actions.google.com/sounds/v1/weapons/auto_bullets_flyby_short.ogg
weapons,automatic gun,https://actions.google.com/sounds/v1/weapons/automatic_gun.ogg
weapons,big explosion cut off,https://actions.google.com/sounds/v1/weapons/big_explosion_cut_off.ogg
weapons,big explosion distant,https://actions.google.com/sounds/v1/weapons/big_explosion_distant.ogg
weapons,big explosion sweeping in,https://actions.google.com/sounds/v1/weapons/big_explosion_sweeping_in.ogg
weapons,big gun shots close,https://actions.google.com/sounds/v1/weapons/big_gun_shots_close.ogg
weapons,bullet hit car,https://actions.google.com/sounds/v1/weapons/bullet_hit_car.ogg
weapons,cocking a 50cal gun,https://actions.google.com/sounds/v1/weapons/cocking_a_50cal_gun.ogg
weapons,explosion hiss bop bang,https://actions.google.com/sounds/v1/weapons/explosion_hiss_bop_bang.ogg
weapons,gun drop on cement,https://actions.google.com/sounds/v1/weapons/gun_drop_on_cement.ogg
weapons,gun drop on metal grate,https://actions.google.com/sounds/v1/weapons/gun_drop_on_metal_grate.ogg
weapons,gun loading foam,https://actions.google.com/sounds/v1/weapons/gun_loading_foam.ogg
weapons,gun parts handling,https://actions.google.com/sounds/v1/weapons/gun_parts_handling.ogg
weapons,gun powder ignite,https://actions.google.com/sounds/v1/weapons/gun_powder_ignite.ogg
weapons,gun reload,https://actions.google.com/sounds/v1/weapons/gun_reload.ogg
weapons,gun shells dropping,https://actions.google.com/sounds/v1/weapons/gun_shells_dropping.ogg
weapons,gun shooting cocking air,https://actions.google.com/sounds/v1/weapons/gun_shooting_cocking_air.ogg
weapons,gun shooting cocking darts,https://actions.google.com/sounds/v1/weapons/gun_shooting_cocking_darts.ogg
weapons,gun shooting cocking foam,https://actions.google.com/sounds/v1/weapons/gun_shooting_cocking_foam.ogg
weapons,gun shot dry fire,https://actions.google.com/sounds/v1/weapons/gun_shot_dry_fire.ogg
weapons,gun slide handling loud,https://actions.google.com/sounds/v1/weapons/gun_slide_handling_loud.ogg
weapons,gun trigger release,https://actions.google.com/sounds/v1/weapons/gun_trigger_release.ogg
weapons,gunfire,https://actions.google.com/sounds/v1/weapons/gunfire.ogg
weapons,gunfire and voices,https://actions.google.com/sounds/v1/weapons/gunfire_and_voices.ogg
weapons,gunfire long distance,https://actions.google.com/sounds/v1/weapons/gunfire_long_distance.ogg
weapons,gunshot and echo long,https://actions.google.com/sounds/v1/weapons/gunshot_and_echo_long.ogg
weapons,handgun hammer click,https://actions.google.com/sounds/v1/weapons/handgun_hammer_click.ogg
weapons,handgun dry fire,https://actions.google.com/sounds/v1/weapons/handgun_dry_fire.ogg
weapons,handgun mag load,https://actions.google.com/sounds/v1/weapons/handgun_mag_load.ogg
weapons,handgun slide handling,https://actions.google.com/sounds/v1/weapons/handgun_slide_handling.ogg
weapons,handgun trigger pulls,https://actions.google.com/sounds/v1/weapons/handgun_trigger_pulls.ogg
weapons,handgun cocking,https://actions.google.com/sounds/v1/weapons/handgun_cocking.ogg
weapons,handgun handling souds,https://actions.google.com/sounds/v1/weapons/handgun_handling_souds.ogg
weapons,handgun magazine loading,https://actions.google.com/sounds/v1/weapons/handgun_magazine_loading.ogg
weapons,handgun trigger pull empty,https://actions.google.com/sounds/v1/weapons/handgun_trigger_pull_empty.ogg
weapons,handling bullets,https://actions.google.com/sounds/v1/weapons/handling_bullets.ogg
weapons,howitzer cannon fire,https://actions.google.com/sounds/v1/weapons/howitzer_cannon_fire.ogg
weapons,lit fuse,https://actions.google.com/sounds/v1/weapons/lit_fuse.ogg
weapons,load magazine single bullets,https://actions.google.com/sounds/v1/weapons/load_magazine_single_bullets.ogg
weapons,long rifle shots,https://actions.google.com/sounds/v1/weapons/long_rifle_shots.ogg
weapons,m4 shots,https://actions.google.com/sounds/v1/weapons/m4_shots.ogg
weapons,machine gun hit car,https://actions.google.com/sounds/v1/weapons/machine_gun_hit_car.ogg
weapons,magazine handling,https://actions.google.com/sounds/v1/weapons/magazine_handling.ogg
weapons,magnum shots,https://actions.google.com/sounds/v1/weapons/magnum_shots.ogg
weapons,medium casings on cement,https://actions.google.com/sounds/v1/weapons/medium_casings_on_cement.ogg
weapons,medium casings on metal,https://actions.google.com/sounds/v1/weapons/medium_casings_on_metal.ogg
weapons,metallic drops and echo,https://actions.google.com/sounds/v1/weapons/metallic_drops_and_echo.ogg
weapons,revolver cylinder click series,https://actions.google.com/sounds/v1/weapons/revolver_cylinder_click_series.ogg
weapons,revolver trigger pull empty,https://actions.google.com/sounds/v1/weapons/revolver_trigger_pull_empty.ogg
weapons,rifle charging handle,https://actions.google.com/sounds/v1/weapons/rifle_charging_handle.ogg
weapons,rifle charging handle dry fire,https://actions.google.com/sounds/v1/weapons/rifle_charging_handle_dry_fire.ogg
weapons,rifle cycle far,https://actions.google.com/sounds/v1/weapons/rifle_cycle_far.ogg
weapons,rifle fire select,https://actions.google.com/sounds/v1/weapons/rifle_fire_select.ogg
weapons,rifle handling mechanical series,https://actions.google.com/sounds/v1/weapons/rifle_handling_mechanical_series.ogg
weapons,rifle mag load,https://actions.google.com/sounds/v1/weapons/rifle_mag_load.ogg
weapons,rifle magazine handle,https://actions.google.com/sounds/v1/weapons/rifle_magazine_handle.ogg
weapons,rifle musket fire random,https://actions.google.com/sounds/v1/weapons/rifle_musket_fire_random.ogg
weapons,rifle musket fire volley,https://actions.google.com/sounds/v1/weapons/rifle_musket_fire_volley.ogg
weapons,rifle shot echo,https://actions.google.com/sounds/v1/weapons/rifle_shot_echo.ogg
weapons,rifle shot echo series,https://actions.google.com/sounds/v1/weapons/rifle_shot_echo_series.ogg
weapons,shell casings handgun,https://actions.google.com/sounds/v1/weapons/shell_casings_handgun.ogg
weapons,shell casings poured on cement,https://actions.google.com/sounds/v1/weapons/shell_casings_poured_on_cement.ogg
weapons,shell casings poured on metal,https://actions.google.com/sounds/v1/weapons/shell_casings_poured_on_metal.ogg
weapons,shell casings revolver,https://actions.google.com/sounds/v1/weapons/shell_casings_revolver.ogg
weapons,shell casings rifle,https://actions.google.com/sounds/v1/weapons/shell_casings_rifle.ogg
weapons,shot gun handling,https://actions.google.com/sounds/v1/weapons/shot_gun_handling.ogg
weapons,smoke bomb,https://actions.google.com/sounds/v1/weapons/smoke_bomb.ogg
weapons,spring steel rico hit,https://actions.google.com/sounds/v1/weapons/spring_steel_rico_hit.ogg
weapons,stylized machine gun shots,https://actions.google.com/sounds/v1/weapons/stylized_machine_gun_shots.ogg
weapons,unloading gun magazine series,https://actions.google.com/sounds/v1/weapons/unloading_gun_magazine_series.ogg
weapons,unloading gun magazine singles,https://actions.google.com/sounds/v1/weapons/unloading_gun_magazine_singles.ogg
weapons,vulcan machine gun series,https://actions.google.com/sounds/v1/weapons/vulcan_machine_gun_series.ogg
weapons,handling 50cal gun,https://actions.google.com/sounds/v1/weapons/handling_50cal_gun.ogg
weapons,metal drop,https://actions.google.com/sounds/v1/weapons/metal_drop.ogg
weather,afternoon storm long,https://actions.google.com/sounds/v1/weather/afternoon_storm_long.ogg
weather,desert howling wind,https://actions.google.com/sounds/v1/weather/desert_howling_wind.ogg
weather,distant thunder,https://actions.google.com/sounds/v1/weather/distant_thunder.ogg
weather,forest wind summer,https://actions.google.com/sounds/v1/weather/forest_wind_summer.ogg
weather,hail or sleet falling,https://actions.google.com/sounds/v1/weather/hail_or_sleet_falling.ogg
weather,house windy day,https://actions.google.com/sounds/v1/weather/house_windy_day.ogg
weather,ice or rain,https://actions.google.com/sounds/v1/weather/ice_or_rain.ogg
weather,leaves russle on tree,https://actions.google.com/sounds/v1/weather/leaves_russle_on_tree.ogg
weather,light breeze,https://actions.google.com/sounds/v1/weather/light_breeze.ogg
weather,light rain,https://actions.google.com/sounds/v1/weather/light_rain.ogg
weather,long silence at top,https://actions.google.com/sounds/v1/weather/long_silence_at_top.ogg
weather,low thunder rolls,https://actions.google.com/sounds/v1/weather/low_thunder_rolls.ogg
weather,rain heavy loud,https://actions.google.com/sounds/v1/weather/rain_heavy_loud.ogg
weather,rain heavy quiet interior,https://actions.google.com/sounds/v1/weather/rain_heavy_quiet_interior.ogg
weather,rain on roof,https://actions.google.com/sounds/v1/weather/rain_on_roof.ogg
weather,rain on rooftop,https://actions.google.com/sounds/v1/weather/rain_on_rooftop.ogg
weather,rain water dripping fast hard,https://actions.google.com/sounds/v1/weather/rain_water_dripping_fast_hard.ogg
weather,rain water dripping softly,https://actions.google.com/sounds/v1/weather/rain_water_dripping_softly.ogg
weather,rain on car heavy,https://actions.google.com/sounds/v1/weather/rain_on_car_heavy.ogg
weather,rolling thunder,https://actions.google.com/sounds/v1/weather/rolling_thunder.ogg
weather,room tone wind blowing long,https://actions.google.com/sounds/v1/weather/room_tone_wind_blowing_long.ogg
weather,rumbling wind,https://actions.google.com/sounds/v1/weather/rumbling_wind.ogg
weather,strong wind,https://actions.google.com/sounds/v1/weather/strong_wind.ogg
weather,summer thunder and rain,https://actions.google.com/sounds/v1/weather/summer_thunder_and_rain.ogg
weather,thunder crack,https://actions.google.com/sounds/v1/weather/thunder_crack.ogg
weather,thunderstorm,https://actions.google.com/sounds/v1/weather/thunderstorm.ogg
weather,thunderstorm long,https://actions.google.com/sounds/v1/weather/thunderstorm_long.ogg
weather,wind,https://actions.google.com/sounds/v1/weather/wind.ogg
weather,wind in leaves on porch,https://actions.google.com/sounds/v1/weather/wind_in_leaves_on_porch.ogg
weather,wind quiet creaks,https://actions.google.com/sounds/v1/weather/wind_quiet_creaks.ogg
weather,wind on video camera mic,https://actions.google.com/sounds/v1/weather/wind_on_video_camera_mic.ogg
weather,wind through window,https://actions.google.com/sounds/v1/weather/wind_through_window.ogg
weather,windy forrest,https://actions.google.com/sounds/v1/weather/windy_forrest.ogg
weather,windy weather driving,https://actions.google.com/sounds/v1/weather/windy_weather_driving.ogg
